province,georoc_citation_id,mapped,doi,year,title,doi_overlap_petdb,title_overlap_petdb,publication_overlap_petdb
High Cascades,4326,True,10.1130/0016-7606(1974)85<1485:CSAWIM>2.0.CO;2,1974.0,"CHLORINE, SULFUR AND WATER IN MAGMAS AND OCEANS",False,False,False
High Cascades,4329,True,10.1029/91JB01901,1991.0,"THE GIANT CRATER LAVA FIELD: GEOLOGY AND GEOCHEMISTRY OF A COMPOSITIONALLY ZONED, HIGH-ALUMINA BASALT TO BASALTIC ANDESITE ERUPTION AT MEDICINE LAKE VOLCANO, CALIFORNIA",False,False,False
High Cascades,4438,True,10.1130/0016-7606(1994)106<1413:PAGOAB>2.3.CO;2,1994.0,"POTASSIUM-ARGON GEOCHRONOLOGY OF A BASALT-ANDESITE-DACITE ARC SYSTEM: THE MOUNT ADAMS VOLCANIC FIELD, CASCADE RANGE OF SOUTHERN WASHINGTON",False,False,False
High Cascades,4449,True,10.1093/petrology/31.1.135,1990.0,"CALC-ALKALINE, SHOSHONITIC AND PRIMITIVE THOLEIITIC LAVAS FROM MONOGENETIC VOLCANOES NEAR CRATER LAKE, OREGON",False,False,False
High Cascades,4450,True,,1997.0,"PRIMITIVE MAGMAS AT FIVE CASCADE VOLCANIC FIELDS: MELTS FROM HOT, HETEROGENEOUS SUB-ARC MANTLE",False,False,False
High Cascades,4452,True,,1997.0,"DIVERSE PRIMITIVE MAGMA COMPOSITION IN THE CASCADE ARC, NORTHERN OREGON AND SOUTHERN WASHINGTON",False,False,False
High Cascades,4456,True,10.1139/e84-079,1984.0,RARE EARTH ELEMENT CONCENTRATIONS IN QUATERNARY VOLCANIC ROCKS FROM SOUTHWESTERN BRITISH COLUMBIA,False,False,False
High Cascades,4458,True,10.1029/JB095iB12p19623,1990.0,"MAFIC MAGMATISM AND ASSOCIATED TECTONISM OF THE CENTRAL HIGH CASCADES RANGE, OREGON",False,False,False
High Cascades,4459,True,10.1130/0016-7606(1986)97<1024:GPATIO>2.0.CO;2,1986.0,"GEOCHEMISTRY, PETROGENESIS, AND TECTONIC IMPLICATIONS OF CENTRAL HIGH CASCADE MAFIC PLATFORM LAVAS",False,False,False
High Cascades,4584,True,10.1007/s004100100259,2001.0,"TRACE ELEMENT AND ISOTOPIC EVIDENCE FOR TWO TYPES OF CRUSTAL MELTING BENEATH A HIGH CASCADE VOLCANIC CENTER, MT. JEFFERSON, OREGON",False,False,False
High Cascades,4684,True,10.1007/s004100100299,2002.0,"THE ROLE OF A H2O-RICH FLUID COMPONENT IN THE GENERATION OF PRIMITIVE BASALTIC ANDESITES AND ANDESITES FROM THE MT. SHASTA REGION, N CALIFORNIA",False,False,False
High Cascades,4790,True,10.1007/s004100050561,2000.0,"YOUNG BASALTS OF THE CENTRAL WASHINGTON CASCADES, FLUX MELTING OF THE MANTLE, AND TRACE ELEMENT SIGNATURES OF PRIMARY ARC MAGMAS",False,False,False
High Cascades,4943,True,10.1093/petrology/43.4.705,2002.0,ANCIENT AND MODERN SUBDUCTION ZONE CONTRIBUTIONS TO THE MANTLE SOURCES OF LAVAS FROM THE LASSEN REGION OF CALIFORNIA INFERRED FROM LU-HF ISOTOPIC SYSTEMATICS,False,False,False
High Cascades,5289,True,10.1016/S0012-821X(02)00758-6,2002.0,IS THE ICELAND HOT SPOT ALSO WET? EVIDENCE FROM THE WATER CONTENTS OF UNDEGASSED SUBMARINE AND SUBGLACIAL PILLOW BASALTS,False,False,False
High Cascades,5647,True,10.1016/S0377-0273(02)00358-X,2002.0,"ORIGIN AND EMPLACEMENT OF THE ANDESITE OF BURROUGHS MOUNTAIN, A ZONED, LARGE-VOLUME LAVA FLOW AT MOUNT RAINIER, WASHINGTON, USA",False,False,False
High Cascades,5796,True,10.1007/PL00007657,2000.0,"LATE HOLOCENE HYDROUS MAFIC MAGMATISM AT PAINT POT CRATER AND CALLAHAN FLOWS, MEDICINE LAKE VOLCANO, N. CALIFORNIA AND THE INFLUENCE OF H2O IN THE GENERATION OF SILICIC MAGMAS",False,False,False
High Cascades,6051,True,,1996.0,PETROLOGY AND GEOCHEMISTRY OF THE 1991 ERUPTION PRODUCTS OF MOUNT PINATUBO,False,False,False
High Cascades,6578,True,10.1093/petrology/egg057,2003.0,TIME-SCALES OF DIFFERENTIATION FROM MAFIC PARENTS TO RHYOLITE IN NORTH AMERICAN CONTINENTAL ARCS,False,False,False
High Cascades,6901,True,10.1016/j.chemgeo.2003.08.002,2004.0,"ISOTOPE AND TRACE ELEMENT VARIATIONS IN LAVAS FROM RAIVAVAE AND RAPA, COOK-AUSTRAL ISLANDS: CONSTRAINTS ON THE NATURE OF HIMU- AND EM-MANTLE AND THE ORIGIN OF MID-PLATE VOLCANISM IN FRENCH POLYNESIA",False,False,False
High Cascades,6995,True,10.1007/s00445-003-0301-2,2004.0,"EROSION BY FLOWING LAVA: GEOCHEMICAL EVIDENCE IN THE CAVE BASALT, MOUNT ST. HELENS, WASHINGTON",False,False,False
High Cascades,7033,True,10.1007/s004100050099,1995.0,"EVIDENCE OF HYDROUS DIFFERENTIATION AND CRYSTAL ACCUMULATION IN THE LOW-MGO, HIGH-AL2O3 LAKE BASALT FROM MEDICINE LAKE VOLCANO, CALIFORNIA",False,False,False
High Cascades,7037,True,10.1029/91JB01945,1991.0,"ORIGIN OF COMPOSITIONAL ZONATION (HIGH-ALUMINA BASALT TO BASALTIC ANDESITE) IN THE GIANT CRATER LAVA FIELD, MEDICINE LAKE VOLCANO, NORTHERN CALIFORNIA",False,False,False
High Cascades,7161,True,10.1016/S0301-9268(02)00009-8,2002.0,SPATIAL AND TEMPORAL VARIATIONS IN THE GEOCHEMISTRY OF KOMATIITES AND KOMATIITIC BASALTS IN THE ABITIBI GREENSTONE BELT,False,False,False
High Cascades,7175,True,10.1016/j.jvolgeores.2004.07.017,2005.0,CONSEQUENCES OF VARIED SLAB AGE AND THERMAL STRUCTURE ON ENRICHMENT PROCESSES IN THE SUB-ARC MANTLE OF THE NORTHERN CASCADIA SUBDUCTION SYSTEM,False,False,False
High Cascades,7186,True,10.1016/j.chemgeo.2004.08.010,2004.0,BORON AND LITHIUM ISOTOPIC VARIATIONS IN A HOT SUBDUCTION ZONE - THE SOUTHERN WASHINGTON CASCADES,False,False,False
High Cascades,8496,True,10.1093/petrology/egi056,2005.0,SIMILAR V/SC SYSTEMATICS IN MORB AND ARC BASALTS: IMPLICATIONS FOR THE OXYGEN FUGACITIES OF THEIR MANTLE SOURCE REGIONS,False,False,False
High Cascades,9165,True,10.2113/gsecongeo.100.6.1169,2005.0,"CHALCOPHILE ELEMENT GEOCHEMISTRY AND METALLOGENESIS OF KOMATIITIC ROCKS IN THE ABITIBI GREENSTONE BELT, CANADA",False,False,False
High Cascades,10631,True,10.1016/j.jvolgeores.2004.07.016,2005.0,PETROLOGIC CONSTRAINTS ON THE THERMAL STRUCTURE OF THE CASCADES ARC,False,False,False
High Cascades,10782,True,10.1016/j.epsl.2006.08.019,2006.0,LITHIUM ISOTOPE FRACTIONATION IN THE SOUTHERN CASCADIA SUBDUCTION ZONE,False,False,False
High Cascades,11187,True,10.1016/j.epsl.2007.11.013,2008.0,SEGMENTATION OF THE CASCADE ARC AS INDICATED BY SR AND ND ISOTOPIC VARIATION AMONG DIVERSE PRIMITIVE BASALTS,False,False,False
High Cascades,12700,True,10.1093/petrology/35.1.95,1994.0,GEOCHEMISTRY AND PETROGENESIS OF CENTRAL LEBOMBO BASALTS OF THE KAROO IGNEOUS PROVINCE,False,False,False
High Cascades,12898,True,10.1016/j.epsl.2008.10.014,2009.0,NEW CONSTRAINTS ON THE HIMU MANTLE FROM NEON AND HELIUM ISOTOPIC COMPOSITIONS OF BASALTS FROM THE COOK-AUSTRAL ISLANDS,False,False,False
High Cascades,12903,True,10.1007/s00410-008-0329-6,2009.0,"ISOTOPIC AND TRACE ELEMENT CONSTRAINTS ON THE PETROGENESIS OF LAVAS FROM THE MOUNT ADAMS VOLCANIC FIELD, WASHINGTON",False,False,False
High Cascades,12936,True,10.1016/j.epsl.2008.11.009,2009.0,LITHIUM ISOTOPE SYSTEMATICS OF LAVAS FROM THE COOK-AUSTRAL ISLANDS: CONSTRAINTS ON THE ORIGIN OF HIMU MANTLE,False,False,False
High Cascades,13085,True,10.1093/petrology/egn072,2009.0,SUBDUCTION INFLUENCE ON OXYGEN FUGACITY AND TRACE AND VOLATILE ELEMENTS IN BASALTS ACROSS THE CASCADE VOLCANIC ARC,False,False,False
High Cascades,13184,True,10.1007/BF00285935,1991.0,"HIGH PRESSURE PHASE RELATIONS OF PRIMITIVE HIGH-ALUMINA BASALTS FROM MEDICINE LAKE VOLCANO, NORTHERN CALIFORNIA",False,False,False
High Cascades,13454,True,10.1130/0091-7613(2003)031<0427:NOIEFI>2.0.CO;2,2003.0,NEW OSMIUM ISOTOPE EVIDENCE FOR INTRACRUSTAL RECYCLING OF CRUSTAL DOMAINS WITH DISCRETE AGES,False,False,False
High Cascades,13763,True,10.1002/jqs.1065,2007.0,USING GEOCHEMISTRY AS A TOOL FOR CORRELATING PROXIMAL ANDESITIC TEPHRA: CASE STUDIES FROM MT RAINIER (USA) AMD MT RUAPEHU (NEW ZEALAND),False,False,False
High Cascades,14784,True,10.1016/j.epsl.2008.09.035,2009.0,DISCRIMINATING ASSIMILANTS AND DECOUPLING DEEP- VS. SHALLOW-LEVEL CRYSTAL RECORDS AT MOUNT ADAMS USING 238U-230TH DISEQUILIBRIA AND OS ISOTOPES,False,False,False
High Cascades,15004,True,10.1007/s00410-010-0522-2,2011.0,"THE GENERATION OF A DIVERSE SUITE OF LATE PLEISTOCENE AND HOLOCENE BASALT THROUGH DACITE LAVAS FROM THE NORTHERN CASCADE ARC AT MOUNT BAKER, WASHINGTON",False,False,False
High Cascades,15091,True,10.2138/am.2006.1818,2006.0,ANOMALOUSLY HIGH FE CONTENTS IN REHOMOGENIZED OLIVINE-HOSTED MELT INCLUSIONS FROM OXIDIZED MAGMAS,False,False,False
High Cascades,15195,True,10.1016/j.lithos.2010.09.009,2011.0,"SECULAR VARIATIONS IN MAGMATISM DURING A CONTINENTAL ARC TO POST-ARC TRANSITION: PLIO-PLEISTOCENE VOLCANISM IN THE LAKE TAHOE/TRUCKEE AREA, NORTHERN SIERRA NEVADA, CALIFORNIA",False,False,False
High Cascades,15253,True,10.1093/petrology/egq094,2011.0,"DEEP MAFIC ROOTS TO ARC VOLCANOES: MAFIC RECHARGE AND DIFFERENTIATION OF BASALTIC ANDESITE AT NORTH SISTER VOLCANO, OREGON CASCADES",False,False,False
High Cascades,15673,True,10.1130/B30370.1,2011.0,"DIVERSE, DISCRETE, MANTLE-DERIVED BATCHES OF BASALT ERUPTED ALONG A SHORT NORMAL FAULT ZONE: THE POISON LAKE CHAIN, SOUTHERNMOST CASCADES",False,False,False
High Cascades,15717,True,10.1016/j.jvolgeores.2011.06.003,2011.0,"ERUPTIVE HISTORY OF SOUTH SISTER, OREGON CASCADES",False,False,False
High Cascades,15780,True,10.1016/j.epsl.2011.09.060,2011.0,U-SERIES ISOTOPE SYSTEMATICS OF MAFIC MAGMAS FROM CENTRAL OREGON: IMPLICATIONS FOR FLUID INVOLVEMENT AND MELTING PROCESSES IN THE CASCADE ARC,False,False,False
High Cascades,15956,True,10.1007/s00410-011-0686-4,2012.0,"MAFIC MAGMAS FROM MOUNT BAKER IN THE NORTHERN CASCADE ARC, WASHINGTON: PROBES INTO MANTLE AND CRUSTAL PROCESSES",False,False,False
High Cascades,17166,True,10.1016/j.gca.2013.02.003,2013.0,RE AND OS ISOTOPES OF THE CENTRAL OREGON CASCADES AND ALONG THE ARC INDICATE VARIABLE HOMOGENIZATION AND MAFIC GROWTH IN THE DEEP CRUST,False,False,False
High Cascades,17450,True,10.1007/s00410-013-0891-4,2013.0,"DISTINGUISHING LOWER AND UPPER CRUSTAL PROCESSES IN MAGMAS ERUPTED DURING THE BUILDUP TO THE 7.7 KA CLIMACTIC ERUPTION OF MOUNT MAZAMA, CRATER LAKE, OREGON, USING 238U-230TH DISEQUILIBRIA",False,False,False
High Cascades,17710,True,10.1002/ggge.20191,2013.0,"SR-ND-HF-PB ISOTOPE AND TRACE ELEMENT EVIDENCE FOR THE ORIGIN OF ALKALIC BASALTS IN THE GARIBALDI BELT, NORTHERN CASCADE ARC",False,False,False
High Cascades,18091,True,10.1093/petrology/egt064,2014.0,"ORIGIN OF BASALTS IN A HOT SUBDUCTION SETTING: PETROLOGICAL AND GEOCHEMICAL INSIGHTS FROM MT. BAKER, NORTHERN CASCADE ARC",False,False,False
High Cascades,18114,True,10.1130/B30852.1,2014.0,PETROGENESIS OF MOUNT RAINIER ANDESITE: MAGMA FLUX AND GEOLOGIC CONTROLS ON THE CONTRASTING DIFFERENTIATION STYLES AT STRATOVOLCANOES OF THE SOUTHERN WASHINGTON CASCADES,False,False,False
High Cascades,19246,True,10.1016/j.epsl.2015.01.010,2015.0,EVIDENCE FOR TRENCH-PARALLEL MANTLE FLOW IN THE NORTHERN CASCADE ARC FROM BASALT GEOCHEMISTRY,False,False,False
High Cascades,19899,True,10.1016/j.lithos.2015.10.009,2015.0,"SNOW PEAK, OREGON: LATEST MIOCENE LOW-K THOLEIITE VOLCANISM IN THE CASCADIA FOREARC",False,False,False
High Cascades,20728,True,10.1016/j.chemgeo.2016.11.006,2017.0,PRIMITIVE ARC MAGMA DIVERSITY: NEW GEOCHEMICAL INSIGHTS IN THE CASCADE ARC,False,False,False
High Cascades,21997,True,10.1038/nature12292,2013.0,MELTING DURING LATE-STAGE RIFTING IN AFAR IS HOT AND DEEP,False,False,False
High Cascades,22539,True,10.1130/L731.1,2018.0,"EOCENE BASALT OF SUMMIT CREEK: SLAB BREAKOFF MAGMATISM IN THE CENTRAL WASHINGTON CASCADES, USA",False,False,False
High Cascades,22652,True,10.1007/s00410-018-1544-4,2019.0,GEOCHEMICAL AND PETROLOGICAL DIVERSITY OF MAFIC MAGMAS FROM MOUNT ST. HELENS,False,False,False
High Cascades,22656,True,10.1007/s00410-018-1542-6,2019.0,"THE GENESIS OF ARC DACITES: THE CASE OF MOUNT ST. HELENS, WA",False,False,False
High Cascades,24335,True,10.1130/G48076.1,2020.0,SIMULTANEOUS MIDDLE PLEISTOCENE ERUPTION OF THREE WIDESPREAD THOLEIITIC BASALTS IN NORTHERN CALIFORNIA (USA): INSIGHTS INTO CRUSTAL MAGMA TRANSPORT IN AN ACTIVELY EXTENDING BACK ARC ,False,False,False
High Cascades,28817,True,10.1016/j.chemgeo.2024.122302,2024.0,MOLYBDENUM ISOTOPE INSIGHTS INTO RECYCLING OF WEDGE SERPENTINITE AND FORE-ARC CRUST IN SUBDUCTION ZONES,False,False,False
Central America southeastern segment,2491,True,10.1029/JB094iB04p04619,1989.0,"COEXISTING CALC-ALKALINE AND HIGH NIOBIUM BASALTS FROM TURRIALBA VOLCANO, COSTA RICA: IMPLICATIONS FOR RESIDUAL TITANITES IN ARC MAGMA SOURCES",False,False,False
Central America southeastern segment,3375,True,10.1016/S0012-821X(97)00037-X,1997.0,OBSERVATIONS OF 231PA/235U DISEQUILIBRIUM IN VOLCANIC ROCKS,False,False,False
Central America southeastern segment,3439,True,10.1016/0016-7037(94)90453-7,1994.0,BORON GEOCHEMISTRY OF THE CENTRAL AMERICAN VOLCANIC ARC: CONSTRAINTS ON THE GENESIS OF SUBDUCTION-RELATED MAGMAS,False,False,False
Central America southeastern segment,4190,True,10.1016/0016-7037(95)00405-X,1996.0,THE ROLE OF HYDROTHERMAL FLUIDS IN THE PRODUCTION OF SUBDUCTION ZONE MAGMAS: EVIDENCE FROM SIDEROPHILE AND CHALCOPHILE TRACE ELEMENTS AND BORON,False,False,False
Central America southeastern segment,5026,True,10.1016/S0016-7037(98)00179-3,1998.0,"TRACE ELEMENT AND U-SERIES SYSTEMATICS FOR 1963-1965 TEPHRAS FROM IRAZÚ VOLCANO, COSTA RICA: IMPLICATIONS FOR MAGMA GENERATION PROCESSES AND TRANSIT TIMES",False,False,False
Central America southeastern segment,5812,True,10.1016/S0016-7037(02)00993-6,2002.0,(231PA/235U)-(230TH/238U) OF YOUNG MAFIC VOLCANIC ROCKS FROM NICARAGUA AND COSTA RICA AND THE INFLUENCE OF FLUX MELTING ON U-SERIES SYSTEMATICS OF ARC LAVAS,False,False,False
Central America southeastern segment,10939,True,10.1016/j.jvolgeores.2007.08.008,2007.0,"HIGH WATER CONTENTS IN BASALTIC MAGMAS FROM IRAZU VOLCANO, COSTA RICA",False,False,False
Central America southeastern segment,13041,True,10.1029/2008GC002246,2009.0,GALAPAGOS-OIB SIGNATURE IN SOUTHERN CENTRAL AMERICA: MANTLE REFERTILIZATION BY ARC-HOT SPOT INTERACTION,False,False,False
Central America southeastern segment,14525,True,10.1029/2009GC002901,2010.0,"LATE CRETACEOUS ARC DEVELOPMENT ON THE SW MARGIN OF THE CARIBBEAN PLATE: INSIGHTS FROM THE GOLFITO, COSTA RICA, AND AZUERO, PANAMA, COMPLEXES",False,False,False
Central America southeastern segment,15261,True,10.1130/G31703.1,2011.0,OCEANIC INTRAPLATE VOLCANOES EXPOSED: EXAMPLE FROM SEAMOUNTS ACCRETED IN PANAMA,False,False,False
Central America southeastern segment,19730,True,10.1016/j.lithos.2015.07.012,2015.0,"GEOCHEMISTRY OF THE MANTLE SOURCE AND MAGMA FEEDING SYSTEM BENEATH TURRIALBA VOLCANO, COSTA RICA",False,False,False
Central America southeastern segment,20793,True,10.1016/j.epsl.2015.06.061,2015.0,COPPER ISOTOPIC COMPOSITION OF THE SILICATE EARTH,False,False,False
Central America southeastern segment,20839,True,10.1130/B30109.1,2011.0,MAGMATIC HISTORY AND EVOLUTION OF THE CENTRAL AMERICAN LAND BRIDGE IN PANAMA SINCE CRETACEOUS TIMES,False,False,False
Central America southeastern segment,22129,True,10.1016/j.jvolgeores.2018.05.013,2018.0,"GEOLOGICAL, PETROLOGICAL AND GEOCHEMICAL FRAMEWORK OF MIRAVALLES-GUAYABO CALDERA AND RELATED LAVAS, NW COSTA RICA",False,False,False
Central America southeastern segment,23163,True,10.1029/2018GC008128,2019.0,THE RECORD OF THE TRANSITION FROM AN OCEANIC ARC TO A YOUNG CONTINENT IN THE TALAMANCA CORDILLERA,False,False,False
Central America southeastern segment,23669,True,10.1016/j.gr.2019.10.002,2020.0,EARLY CENTRAL AMERICAN FOREARC FOLLOWS THE SUBDUCTION INITIATION RULE,False,False,False
Central America southeastern segment,24679,True,10.1016/j.lithos.2021.106017,2021.0,"UNRAVELLING THE GENESIS OF YOUNG CONTINENTAL-ARC SHOSHONITES IN THE TALAMANCA CORDILLERA, COSTA RICA",False,False,False
Central America southeastern segment,28829,True,10.1029/2011JB008959,2012.0,ARC-CONTINENT COLLISION AND OROCLINE FORMATION: CLOSING OF THE CENTRAL AMERICAN SEAWAY,False,False,False
Central America southeastern segment,28861,True,10.1130/SPE295-p29,1995.0,EARLY TERTIARY ARC VOLCANICS FROM EASTERN PANAMA,False,False,False
Central America northwestern segment,778,True,10.1016/0009-2541(94)00102-E,1995.0,ORIGIN OF ANOMALOUS RARE-EARTH ELEMENT AND YTTRIUM ENRICHMENTS IN SUBAERIALLY EXPOSED BASALTS: EVIDENCE FROM FRENCH POLYNESIA,False,False,False
Central America northwestern segment,2394,True,10.2973/dsdp.proc.60.134.1982,1982.0,PETROGRAPHY AND GEOCHEMISTRY OF BASEMENT ROCKS FROM FIVE LEG 60 SITES,False,False,False
Central America northwestern segment,2492,True,10.1016/0016-7037(94)90273-9,1994.0,U SERIES AND BE ISOTOPE EVIDENCE FOR AN EXTENDED HISTORY OF SUBDUCTION MODIFICATION OF THE MANTLE BELOW NICARAGUA,False,False,False
Central America northwestern segment,2724,True,10.1029/AR048p0360,1990.0,SOUTH SANDWICH ISLANDS,False,False,False
Central America northwestern segment,3129,True,10.1016/S0012-821X(85)80003-0,1985.0,THE SM-ND AGE OF KAMBALDA VOLCANICS IS 500 MA TOO OLD,False,False,False
Central America northwestern segment,3233,True,10.1038/277044a0,1979.0,STRONTIUM ISOTOPE EVIDENCE FOR PETROGENESIS OF CENTRAL AMERICAN ANDESITES,False,False,False
Central America northwestern segment,3348,True,10.1016/S0012-821X(00)00266-1,2000.0,THE 72 MA GEOCHEMICAL EVOLUTION OF THE MADEIRA HOTSPOT (EASTERN NORTH ATLANTIC): RECYCLING OF PALEOZOIC (<500 MA) OCEANIC LITHOSPHERE,False,False,False
Central America northwestern segment,3375,True,10.1016/S0012-821X(97)00037-X,1997.0,OBSERVATIONS OF 231PA/235U DISEQUILIBRIUM IN VOLCANIC ROCKS,False,False,False
Central America northwestern segment,3439,True,10.1016/0016-7037(94)90453-7,1994.0,BORON GEOCHEMISTRY OF THE CENTRAL AMERICAN VOLCANIC ARC: CONSTRAINTS ON THE GENESIS OF SUBDUCTION-RELATED MAGMAS,False,False,False
Central America northwestern segment,3474,True,10.1130/0091-7613(1986)14<79:PCNASI>2.0.CO;2,1986.0,POSITIVELY CORRELATED ND AND SR ISOTOPE RATIOS OF LAVAS FROM THE CENTRAL AMERICAN VOLCANIC FRONT,False,False,False
Central America northwestern segment,3478,True,10.1007/BF00286825,1990.0,INCOMPATIBLE ELEMENT AND ISOTOPIC EVIDENCE FOR TECTONIC CONTROL OF SOURCE MIXING AND MELT EXTRACTION ALONG THE CENTRAL AMERICAN ARC,False,False,False
Central America northwestern segment,3918,True,10.1016/0377-0273(84)90041-6,1984.0,SYMMETRICAL AND SEGMENTED VARIATION OF PHYSICAL AND GEOCHEMICAL CHARACTERISTICS OF THE CENTRAL AMERICAN VOLCANIC FRONT,False,False,False
Central America northwestern segment,4048,True,10.1093/petrology/31.5.1141,1990.0,THE PETROGENETIC SIGNIFICANCE OF INTERSTRATIFIED HIGH- AND LOW -TI BASALTS IN CENTRAL NICARAGUA,False,False,False
Central America northwestern segment,4092,True,10.1016/S0009-2541(99)00101-1,1999.0,LITHIUM ISOTOPIC COMPOSITION OF CENTRAL AMERICAN VOLCANIC ARC LAVAS: IMPLICATIONS FOR MODIFICATION OF SUBARC MANTLE BY SLAB-DERIVED FLUIDS,False,False,False
Central America northwestern segment,4102,True,10.1007/s004100050562,2000.0,LOCAL AND REGIONAL VARIATIONS IN CENTRAL AMERICAN ARC LAVAS CONTROLLED BY VARIATIONS IN SUBDUCTED SEDIMENT INPUT,False,False,False
Central America northwestern segment,4190,True,10.1016/0016-7037(95)00405-X,1996.0,THE ROLE OF HYDROTHERMAL FLUIDS IN THE PRODUCTION OF SUBDUCTION ZONE MAGMAS: EVIDENCE FROM SIDEROPHILE AND CHALCOPHILE TRACE ELEMENTS AND BORON,False,False,False
Central America northwestern segment,4224,True,10.1093/petrology/25.2.299,1984.0,"VOLCANIC ROCKS FROM THE NEJAPA AND GRANADA CINDER CONE ALIGNMENTS, NICARAGUA, CENTRAL AMERICA",False,False,False
Central America northwestern segment,4508,True,10.1016/0377-0273(81)90053-6,1981.0,RELATION OF LAVA COMPOSITIONS TO VOLCANO SIZE AND STRUCTURE IN EL SALVADOR,False,False,False
Central America northwestern segment,4519,True,10.1130/0016-7606(1986)97<1156:CVCBPS>2.0.CO;2,1986.0,"COMPOSITIONAL VARIATIONS CAUSED BY PHENOCRYST SORTING AT CERRO NEGRO VOLCANO, NICARAGUA",False,False,False
Central America northwestern segment,4688,True,10.1016/S0012-821X(01)00476-9,2001.0,SLAB CONTROL OVER HFSE DEPLETIONS IN CENTRAL NICARAGUA,False,False,False
Central America northwestern segment,4791,True,10.1007/s004100050341,1997.0,CROSS-ARC GEOCHEMICAL VARIATIONS IN VOLCANIC FIELDS IN HONDURAS C.A.: PROGRESSIVE CHANGES IN SOURCE WITH DISTANCE FROM THE VOLCANIC FRONT,False,False,False
Central America northwestern segment,4794,True,10.1029/2000JB900173,2000.0,PETROGENETIC INSIGHTS PROVIDED BY COMPOSITIONAL TRANSECTS ACROSS THE CENTRAL AMERICAN ARC: SOUTHEASTERN GUATEMALA AND HONDURAS,False,False,False
Central America northwestern segment,5025,True,10.1007/BF00306515,1995.0,ABRUPT CHANGE IN MAGMA GENERATION PROCESSES ACROSS THE CENTRAL AMERICAN ARC IN SOUTHEASTERN GUATEMALA: FLUX-DOMINATED MELTING NEAR THE BASE OF THE WEDGE TO DECOMPRESSION MELTING NEAR THE TOP OF THE WEDGE,False,False,False
Central America northwestern segment,5027,True,10.1016/S0377-0273(98)00076-6,1998.0,"TRANSITION FROM MILDLY-THOLEIITIC TO CALC-ALKALINE SUITE: THE CASE OF CHICHONTEPEC VOLCANIC CENTER, EL SALVADOR, CENTRAL AMERICA",False,False,False
Central America northwestern segment,5029,True,10.1016/0377-0273(81)90027-5,1981.0,"EVOLUTION OF A YOUNG PARASITIC CONE TOWARDS A MATURE CENTRAL VENT; IZALCO AND SANTA ANA VOLCANOES IN EL SALVADOR, CENTRAL AMERICA",False,False,False
Central America northwestern segment,5645,True,10.1016/S0377-0273(02)00304-9,2002.0,FLUX VERSUS DECOMPRESSION MELTING AT STRATOVOLCANOES IN SOUTHEASTERN GUATEMALA,False,False,False
Central America northwestern segment,5714,True,10.1016/0009-2541(86)90006-9,1986.0,"CRUSTALLY CONTAMINATED KOMATIITES AND BASALTS FROM KAMBALDA, WESTERN AUSTRALIA",False,False,False
Central America northwestern segment,5812,True,10.1016/S0016-7037(02)00993-6,2002.0,(231PA/235U)-(230TH/238U) OF YOUNG MAFIC VOLCANIC ROCKS FROM NICARAGUA AND COSTA RICA AND THE INFLUENCE OF FLUX MELTING ON U-SERIES SYSTEMATICS OF ARC LAVAS,False,False,False
Central America northwestern segment,6303,True,10.1016/0377-0273(87)90056-4,1987.0,"SANTA MARIA, GUATEMALA: BIMODAL SODA-RICH CALC-ALKALIC STRATOVOLCANO",False,False,False
Central America northwestern segment,6969,True,10.1029/2003GC000621,2004.0,LEAD ISOTOPE COMPOSITION OF CENTRAL AMERICAN VOLCANOES: INFLUENCE OF THE GALAPAGOS PLUME,False,False,False
Central America northwestern segment,9608,True,10.1016/j.jvolgeores.2006.03.036,2006.0,"GEOCHEMICAL STRATIGRAPHY AND MAGMATIC EVOLUTION AT ARENAL VOLCANO, COSTA RICA",False,False,False
Central America northwestern segment,9609,True,10.1016/j.jvolgeores.2006.03.046,2006.0,CLOSED- TO OPEN-SYSTEM-DIFFERENTIATION AT ARENAL VOLCANO (1968-2003),False,False,False
Central America northwestern segment,9610,True,10.1016/j.jvolgeores.2006.03.045,2006.0,"THE VOLATILE CONTENT OF MAGMAS FROM ARENAL VOLCANO, COSTA RICA",False,False,False
Central America northwestern segment,9612,True,10.1016/j.jvolgeores.2006.03.038,2006.0,"U-TH-RA DISEQUILIBRIA AND THE TIME SCALE OF FLUID TRANSFER AND ANDESITE DIFFERENTIATION AT ARENAL VOLCANO, COSTA RICA (1968-2003)",False,False,False
Central America northwestern segment,10496,True,10.1029/2006JB004589,2007.0,"U-SERIES DISEQUILIBRIA IN GUATEMALAN LAVAS, CRUSTAL CONTAMINATION, AND IMPLICATIONS FOR MAGMA GENESIS ALONG THE CENTRAL AMERICAN SUBDUCTION ZONE",False,False,False
Central America northwestern segment,10875,True,10.1029/2006GC001508,2007.0,EVIDENCE FOR SERPENTINITE FLUID IN CONVERGENT MARGIN SYSTEMS: THE EXAMPLE OF EL SALVADOR (CENTRAL AMERICA) ARC LAVAS,False,False,False
Central America northwestern segment,10992,True,10.22201/igeof.00167169p.2004.43.3.963,2004.0,"PETROLOGY AND GEOCHEMISTRY OF THE TACANA VOLCANIC COMPLEX, MEXICO-GUATEMALA: EVIDENCE FOR THE LAST 40000 YR OF ACTIVITY",False,False,False
